,특성추출(가중치순 상위 50개),label.1,score.1,종목명,emo
54,"ESG,지배구조,금융회사,우수기업,김지완,한국기업지배구조원,구조원,BNK금융지주,ESG경영,만큼,BNK",Governance,0.9930219054222108,BNK금융지주,1.9996052980422976
55,"ESG,지배구조,우수기업,김지완,금융회사,BNK,만큼,이해관계자,모범적,핵심과제,한국,중요도,최고등급,기업가치,구조원,시상식,BNK금융지주,BNK금융,경영,기업,금융,선정,지배,그룹,구조,연속,강화,최고,상위,추진,체계,글로벌",Governance,0.978108525276184,BNK금융지주,1.9999191761016848
533,"코로나19,대구시,임원진,김태오,DGB,소상공인,대구은행,경영진,상품권,계열사,동일기간,DGB금융지주,금융계열사,영남,영남취재본부,자산운용,139개소,선제적,선불카드,CEO,코로나바이러스,접수처,취액계층,취약계층,취액,DGB대구은행,감염증,시민들,중소기업,지역경제,영업점,임원진들,4개월,은행장,DGB금융그룹",Social,0.9237160086631776,DGB금융지주,0.9999245405197144
535,"회추위,우리카드,임성훈,유구현,DGB,김태오,대구은행장,최고경영자,후보군,DGB금융지주,코로나19,은행업,부행장,권혁세,우리은행,경영자,재도약,지방금융지주,이수,전문성",Governance,0.9789506793022156,DGB금융지주,0.9999256134033204
536,"회추위,대구은행장,우리카드,DGB,은행업,후보군,김태오,DGB금융지주,유구현,임성훈,우수상,코로나바이러스,부행장,우리은행,권혁세,전문성",Governance,0.984292447566986,DGB금융지주,0.9999799728393556
537,"ESG,우수기업,지배구조,김태오,시상식,DGB,한국기업지배구조원,상장사,구조원,이해관계자,이해관계자들,모범적,관계자,전사적,통합등급,한국,DGB금융지주,사회책임,DGB금융,평가,기업,환경,사회,금융,경영,지배,노력,개선,책임,선정",Governance,0.968661904335022,DGB금융지주,1.9999964237213137
538,"지배구조,DGB,ESG,지속가능경영,김태오,우수기업,이사회,후보군,환경경영,DGB금융지주,모범적,한국기업지배구조원,구조원,시상식,DGB금융그룹",Governance,0.9927716851234436,DGB금융지주,1.9970881938934328
539,"자사주,DGB,은행장,임성훈,대구은행,김태오,책임경영,DGB대구은행,주주가치,000주,1만,관계자,DGB금융지주,930원,930원,회복세,극대화,계열사,주년,3차례,코로나19,2만,주요계열사,DGB금융그룹,자신감,000주,8천,경영진,임원진,3만",Governance,0.9860289692878724,DGB금융지주,0.990190863609314
540,"회추위,대구은행장,우리카드,DGB,은행업,후보군,김태오,DGB금융지주,유구현,임성훈,우수상,코로나바이러스,부행장,우리은행,권혁세,전문성",Governance,0.984292447566986,DGB금융지주,0.8959386348724365
541,"회추위,김태오,우리카드,DGB,유구현,임성훈,최고경영자,DGB금융지주,대구은행장,후보군,관계자,우수상,은행업,부행장,권혁세,우리은행,전문성,경영자",Governance,0.9867895245552064,DGB금융지주,0.9998594522476196
542,"지배구조,김태오,우수기업,ESG,이사회,경영평가,후보군,DGB,모범적,DGB금융지주,시상식,이해관계자,위원회,독립성,이해관계자들,지속가능경영,전문성,정책들,한국,다양성,부여,DGB금융그룹,구조원,환경경영,통합등급",Governance,0.9916803240776062,DGB금융지주,1.999988317489624
543,"지배구조,우수기업,김태오,ESG,DGB,후보군,지속가능경영,환경경영,DGB금융지주,한국기업지배구조원,구조원,이사회,이해관계자,TCFD,기후변화,위원회,모범적,동반성장",Environmental,0.9689772725105286,DGB금융지주,1.9998602867126465
544,"ESG,우수기업,지배구조,김태오,시상식,DGB,한국기업지배구조원,상장사,구조원,이해관계자,이해관계자들,모범적,관계자,전사적,통합등급,한국,DGB금융지주,사회책임,DGB금융,평가,기업,환경,사회,금융,경영,지배,노력,개선,책임,선정",Governance,0.968661904335022,DGB금융지주,1.999997854232788
545,"지배구조,DGB,ESG,지속가능경영,김태오,우수기업,이사회,후보군,환경경영,DGB금융지주,모범적,한국기업지배구조원,구조원,시상식,DGB금융그룹",Governance,0.9927716851234436,DGB금융지주,0.7962034344673157
1008,"ESG,지배구조,한국,사회책임경영,시상식,상장기업,이준호,JB,관계자,신진영,서울,여의도,A등급,JB금융지주,통합등급,환경경영,공정거래,이사회,감사기구,JB금융그룹,재무적,의사결정,경영활동,책임감,주주권리보호,구조원,오른쪽,KCGS,부여,거래소",Governance,0.9911770820617676,JB금융지주,1.9999232292175293
1009,"ESG,상장기업,구조원,한국기업지배구조원,지배구조,사회책임경영,이사회,공정거래,감사기구,통합등급,주주권리보호,김기홍,A등급,부여,한국,환경경영,JB금융지주,JB,KCGS,시상식,ESG우수기업,평가,기업,선정,책임,환경,획득,구조,등급,경영,지배,지주,우수,공정,거래,보호,업무,공시,권리,복지,금융,개선",Governance,0.9134505391120912,JB금융지주,0.8367102146148682
1010,"계열사,수익성,JB,보고서,김기홍,통합연차보고서,협력사,임직원,지역사회,JB금융,균형적,상대적,사업포트폴리오,지배구조,가치창출,경영활동,재무상황,녹색금융,코로나19,자산운용사,캐피털사,은행계열사,운용사,ESG,JB금융그룹,JB금융지주,금융,경영,사회,분야,성장",Governance,0.9638331532478333,JB금융지주,1.994892120361328
1012,"ESG,상장기업,관계자,사회책임경영,지배구조,구조원,한국기업지배구조원,환경경영,공정거래,이사회,감사기구,JB,통합등급,의사결정,재무적,김기홍,A등급,경영활동,책임감,주주권리보호,부여,투자자,한국,경영평가,JB금융지주,ESG우수기업,KCGS,GOVERNANCE,시상식,SOCIAL,ENVIRONMENTAL,평가,기업,경영,선정,책임,환경,주주",Governance,0.9817643761634828,JB금융지주,1.4380552768707275
1013,"ESG,부패방지경영시스템,JB금융지주,상장기업,사회책임경영,지배구조,관계자,JB,37001인증,ISO,구조원,한국기업지배구조원,환경경영,영국왕립표준협회지,임직원,공정거래,이사회,당기순이익,감사기구,순이익,김기홍,통합등급,지주사,의사결정,재무적,ROA",Governance,0.991444766521454,JB금융지주,1.589726448059082
1014,"ESG,상장기업,구조원,한국기업지배구조원,지배구조,사회책임경영,이사회,공정거래,감사기구,통합등급,주주권리보호,김기홍,A등급,부여,한국,환경경영,JB금융지주,JB,KCGS,시상식,ESG우수기업,평가,기업,선정,책임,환경,획득,구조,등급,경영,지배,지주,우수,공정,거래,보호,업무,공시,권리,복지,금융,개선",Governance,0.9134505391120912,JB금융지주,0.6169272661209106
1015,"계열사,수익성,JB,보고서,김기홍,통합연차보고서,협력사,임직원,지역사회,JB금융,균형적,상대적,사업포트폴리오,지배구조,가치창출,경영활동,재무상황,녹색금융,코로나19,자산운용사,캐피털사,은행계열사,운용사,ESG,JB금융그룹,JB금융지주,금융,경영,사회,분야,성장",Governance,0.9638331532478333,JB금융지주,1.9999823570251465
1020,"완주군,직원들,코로나,관계자,KB금융,온라인,독서경영,독서클럽,롯데홈쇼핑,KB,윤종규,대한민국,임원들,안티프레질,관광부,박상준,김미경,문화체육관광부,와세다대,이완신",Social,0.9918093085289,KB금융,0.9999971389770508
1021,"KB,다문화,KB금융,관계자,유치원,사회공헌활동,구성원,미래세대,국공립,계열사,교육부,리딩,새터민",Social,0.9899901151657104,KB금융,0.9995930790901184
1023,"클라우드,금융사,코로나19,관계자,계열사,KB,김포,그룹사,컨트롤타워,안전성,언택트,국민은행,신한금융,KB금융,금융사들,우리금융,금융지주,위원회",Governance,0.9806293845176696,KB금융,0.9999104738235474
1024,"ESG,경영연구소,친환경,기업대출,차입기업,싱가포르,아시아,지속가능연계대출,지속가능,온실가스,KB,KB금융,관계자,SLL,지표들,연구소,대만,인도네시아,10억,ING,환경오염,말레이시아,기후변화,핀테크,크레비스,서유럽,필립스,현대커머셜,일본",Environmental,0.9797481894493104,KB금융,1.934741735458374
1025,"신한금융,아너스,CDP,ESG,배출량,위원회,금융사,KB금융,기후변화대응,트랜스포메이션,다우존스,조용병,윤종규",Environmental,0.983766794204712,KB금융,0.9825993776321412
1026,"CDP,섹터,기후변화,ESG,윤종규,KB금융,위원회,KB,관계자,아너스,ESG경영,400여개,이사진",Environmental,0.9776716828346252,KB금융,0.5948392748832703
1027,"ESG,KB,관계자,위원회,ESG경영,대중교통,신재생,KB금융지주,이사회,상해,블룸버그,신디케이티드론,신재,ESG위원회,KB금융,금융그룹",Governance,0.9760565757751464,KB금융,0.991203784942627
1032,"KB,윤종규,코로나19,KB금융,사외이사,시가평가,오규택,2만,4만,ESG,위원회,관계자,하나금융,신한지주,푸르덴셜생명보험,서울,여의도,주주총회",Governance,0.9862818121910096,KB금융,0.568092942237854
1034,"ESG,위원회,관계자,KB,일본,위원직,KB금융지주,임직원들,임직원,윤종규,이사회,주주총회,사회책임,지배구조위원회,지배구조,KB금융,역할,책임,금융,기업,투자,환경,측면,변화,전원,강조,이사,정기,지배",Governance,0.993372917175293,KB금융,0.9999974966049194
1035,"ESG,위원회,관계자,KB금융,KB,이사회,9명,윤종규,ESG위원회,속도감,사회책임,기업지배구조,KB금융지주,환경,역할,금융,경영,책임,전원,정기,기업,변화,관점,예정,추진,신설,그룹,구조,사내,감독,총회,회장",Governance,0.99325293302536,KB금융,0.999998927116394
1036,"ESG,이사회,KB,아너스,KB금융,관계자,위원회,다우존스,금융그룹,임직원,임직원들,블룸버그,9명,윤종규,ESG경영,KB금융지주,속도감,한국",Governance,0.9901357293128968,KB금융,0.999902844429016
1037,"ESG,위원회,이사회,관계자,KB,KB금융,ESG위원회,임직원,한마음,임직원들,9명,윤종규,속도감,정책수립,기업지배구조,사회책임,KB금융지주,ESG경영,금융,역할,환경,그룹,경영,책임,사회",Governance,0.993048131465912,KB금융,0.9999932050704956
1038,"ESG,이사회,위원회,ESG위원회,KB,KB금융,관계자,아너스,지배구조,다우존스,블룸버그,양성평등지수,CDP,윤종규,최고의사결정,중요성",Governance,0.9929876923561096,KB금융,0.9996284246444702
1039,"ESG,위원회,KB금융,윤종규,이사회,계열사별,금융권,지속가능채권,지배구조,KB,금융지주,계열사,사내외,지속가능,일본,선진국,스튜어드십코드",Governance,0.9924280047416688,KB금융,0.9998878240585328
1040,"ESG,이사회,위원회,KB,블룸버그,KB금융,관계자,다우존스,윤종규,9명,임직원,관리・감독",Governance,0.9920404553413392,KB금융,0.9999871253967284
1041,"ESG,이사회,KB금융,KB,윤종규,위원회,관계자,다우존스,ESG위원회,한마음,제도화,임직원,블룸버그,9명,KB금융그룹,사회책임,한국,기업지배구조,구조원",Governance,0.9933589100837708,KB금융,0.9999110698699952
1042,"ESG,이사회,관계자,위원회,KB,KB금융,임직원,임직원들,9명,윤종규,속도감,ESG경영,기업지배구조,사회책임,KB금융지주,그룹,금융,역할,경영,신설,전원,정기,책임,사회,변화,기업,안건",Governance,0.9935173988342284,KB금융,0.99932861328125
1043,"ESG,위원회,이사회,KB,윤종규,KB금융,관계자,실천의지,임직원,임직원들,9명,속도감,ESG경영,기업지배구조,사회책임,KB금융지주,금융,그룹,신설,역할,환경,경영",Governance,0.99052232503891,KB금융,0.9999277591705322
1044,"ESG,이사회,윤종규,KB,위원회,KB금융,ESG경영,관계자,개최예정,금융그룹,임직원,임직원들,9명,속도감,기업지배구조,사회책임,KB금융지주,그룹,금융,신설,역할,환경",Governance,0.9884286522865297,KB금융,0.9999871253967284
1045,"ESG,이사회,위원회,KB,KB금융,관계자,아너스,ESG경영,개최예정,다우존스,금융그룹,임직원,임직원들,블룸버그,9명,윤종규,속도감",Governance,0.9908560514450072,KB금융,0.9999632835388184
1046,"ESG,KB금융,위원회,이사회,윤종규,다우존스,KB,임직원들,임직원,블룸버그,9명,속도감,월드지수,ESG경영,한국,관계자",Governance,0.9766882061958312,KB금융,0.999497413635254
1047,"이사회,ESG,위원회,KB금융,윤종규,위원장,사회책임경영,KB,사회책임경영위원회,신한금융,ESG위원회,권선주,의사결정,등기임원,회추위원장,유석렬,최명희,관계자,문화부,관리감독,현행법,신한금융지주,조직개편",Governance,0.9924384951591492,KB금융,0.9999871253967284
1048,"유치원,KB금융,멘토,국공립,교육부,온종일,KB,정보기술,학생들,봉사단,영어캠프,청소년들",Social,0.9819419980049132,KB금융,0.9998698234558104
1049,"사추위,사외이사,이사회,오규택,권선주,다양성,KB,주주총회,KB금융,최명희,중앙대학교,위원회,4인",Governance,0.9894114136695862,KB금융,0.999994158744812
1050,"사외이사,사추위,이사회,위원회,다양성,KB금융,주주총회,후보군,KB,최명희,중앙대학교",Governance,0.9917001128196716,KB금융,0.9999756813049316
1055,"순이익,KB,3조,경쟁력,계열사,관계자,수수료,견조,KB금융,비이자이익",Governance,0.8949769139289856,KB금융,1.9999992847442625
1057,"블룸버그,KB,윤종규,관계자,경영진,유엔글로벌콤팩트,공동수립,국민은행,자율협약,지배구조,KB금융,사진제공,투자자들,투자자,5가지,유엔여성기구,동반관계,경영체계,GEI,여성역량강화원칙,KB금융그룹,동등성,여성가족부,체화,금융그룹,성희롱",Social,0.9847853183746338,KB금융,0.999626636505127
1058,"블룸버그,KB,KB금융,미국,윤종규,기업들,관계자,경영진,섹터,아너스",Governance,0.7969323396682739,KB금융,0.9999837875366212
1059,"블룸버그,GEI,KB,미국,관계자,KB금융,각국,국민은행,뱅크오브아메리카,스댄더드앤푸어스,지배구조,금융사들,금융사,투자자들,동반관계,성차별,상장기업,골드만삭스,5개,거래소,투자자,성희롱,여성가족부,역량강화",Social,0.9392781853675842,KB금융,0.9999948740005492
1065,"국민은행,플랫폼단,KB,디지털플랫폼총괄,추진단,AI,지주사,계열사,부사장,KB국민은행,개인마케팅단,마케팅단,부행장,그동안,KB금융,대전환,관계자",Governance,0.6688773036003113,KB금융,0.9992327690124512
1067,"ESG,조직개편,2인자,우리금융,부회장,금융권,양종희,이원덕,부사장,KB금융,이사회,사내이사,공헌부,금융그룹들,신한금융,부회장직,관계자,자회사,전략부,주주총회",Governance,0.9916766881942748,KB금융,0.9999842643737792
1069,"스마트워킹,윤종규,ESG,유튜브,타운홀미팅,책임감,푸르덴셜생명,직원들,KB금융,경영자,최고경영자,생명보험사,보험사,신성장,지배구조,코로나19,자율성,실시간,KB,CEO,시간DATE,회장,금융,직원,방식,경영,생각",Social,0.9911397099494934,KB금융,0.9999784231185912
1070,"직원들,윤종규,타운홀미팅,유튜브,스마트워킹,KB,미얀마,실시간,관계자,홀미팅,ESG,계열사,ESG경영,타운홀,책임감,지속가능성,사회자,KB금융그룹,육아휴직중,멜랑,KB금융,업무효율,기업문화,동반성장,채팅창,세대별,사업부,국민은행",Social,0.9934380650520324,KB금융,1.4210280179977417
1071,"직원들,윤종규,KB,ESG,타운홀미팅,관계자,스마트워킹,서울,국민은행,KB금융,동반성장,홀미팅,넘버원,책임감,육아휴직,지속가능성,기업문화,업무효율,여의도,신사옥,지배구조,푸르덴셜생명,KB금융그룹,타운홀,유튜브,시간DATE,CEO,직원,회장,경영,그룹",Social,0.8835422396659851,KB금융,0.9999850988388062
1072,"직원들,윤종규,스마트워킹,KB,타운홀미팅,ESG,관계자,KB금융,미얀마,국민은행,유튜브,실시간,푸르덴셜생명,타운홀,경영자,책임감,신세대들,사회자,멜랑,시간DATE,지배구조,기업문화,최고경영자,동반성장,브로콜리,콜리,신성장",Social,0.991191565990448,KB금융,0.9999847412109376
1073,"타운홀미팅,유튜브,직원들,윤종규,KB,ESG,넘버원,경영서,코로나19,채팅창,미얀마,육아휴직,동반성장,소통법,지배구조,책임감,푸르덴셜생명,신성장,시간DATE,KB금융,직원,회장,경영,금융,성장,스마트,미래,사회,환경,방식,워킹",Social,0.9891635179519652,KB금융,0.9996522665023804
1075,"뉴딜,KB,혁신금융,한국판,윤종규,혁신기업,협의회,BRIDGE,순증,KB금융,일자리,창업지원,코리아뉴딜",Social,0.9398548007011414,KB금융,0.9999046325683594
1076,"뉴딜,KB,혁신금융,윤종규,아젠다,혁신기업,협의회,순증,앞장,계열사,일자리,경영진,6조,지배구조,8조,가속화,KB금융,국민은행장",Social,0.8465712070465088,KB금융,1.1226266622543335
1080,"사외이사,KB금융,이사회,사주조합,금융권,노조추천이사제,국민연금,ESG,KB,류제강,전문가,주주가치,후보군,더불어민주당,지배구조,서울대,찬성률,류영재,위원장,전문위원회,박홍배,서스틴베스트,3전,위원회",Governance,0.9934619665145874,KB금융,0.9754687547683716
1083,"KB금융,ESG,윤종규,KB,넘버원,이사제,노조추천,전문가,자문사,서울대,4호,3연임,지배구조",Governance,0.9374902844429016,KB금융,0.9993762373924256
1084,"사외이사,사주조합,KB,ESG,자문사,윤종규,류영재,국민은행장,3연임,윤순진,KB금융,고양,하승수,금융플랫폼,내정자",Governance,0.9907217025756836,KB금융,0.999881386756897
1085,"KB금융,윤종규,ESG,KB,이사제,노조추천,전문가,자문사,서울대,지배구조,3연임,국민은행,류영재",Governance,0.6886857151985168,KB금융,0.9993762373924256
1087,"ESG,다우존스,KB금융,미국,KB,관계자,DJSI,스위스,지배구조,로베코샘,우수성,2500여,공신력,KB금융그룹,경영,금융,평가,은행,월드,지수,연속,세계,투자,글로벌,기관,기업,분야",Social,0.5614672899246216,KB금융,0.9998842477798462
1088,"DJSI,지배구조,ESG,관계자,은행산업,KB,금융회사,KB금융,프랑스,파리바,네덜란드,스페인,국립호주은행,대외기관,공신력,호주은행,지속가능,산탄데르,호주,경제적,노력들,다우존스,다우존스지속가능경영지수,BNP,AMRO,ABN,BNP파리바,KB금융지주,ENVIRONMENT",Governance,0.8863321542739868,KB금융,1.9963961839675903
1090,"ESG,DJSI,KB,월드지수,지배구조,관계자,1위,선도기업,그린웨이,KB금융,금융그룹,정보보안,윤종규,대외기관,50조,지속가능,이사회,공신력,노력들,리스크관리,다우존스,배출량,20조,위원회",Governance,0.9795661568641664,KB금융,1.9997358322143552
1094,"1위,ESG,DJSI,은행산업,다우존스,KB금융,지속가능,금융회사,지배구조,미국,2위,INDEX,프랑스,파리바,네덜란드,스페인,국립호주은행,정보보안,산탄데르,호주은행,다우존스인덱스,스탠더드앤드푸어스,리스크관리",Governance,0.9579216241836548,KB금융,0.9802178144454956
1095,"친환경,KB,연합체,KB금융그룹,사용량,에코,해빗,관계자,서울,그린웨이,환경부,지자체,서울시,ECO,BIT,ALLIANCE,KB금융,50조,배출량,HA,출범식,을지로,탄소배출량,저탄소,임직원",Environmental,0.9908128380775452,KB금융,0.9380075335502625
1096,"해빗,연합체,사용량,구성원,관계자,SK,KB,서울,KB금융,에코,서울시,환경부,지자체,스타벅스코리아,지속가능,선제적,을지로,임직원,KB금융그룹",Environmental,0.9719929099082948,KB금융,1.9874280691146848
1097,"사외이사,KB금융,사주조합,이사회,KB,투자자,자문사,ESG,조합장,이사제,외국인",Governance,0.9912104606628418,KB금융,0.0
1098,"사주조합,KB금융,사외이사,KB,의결권,이사제,투자자,자문사,이사회,지분율,류영재,윤순진,주주총회,선임안,보고서",Governance,0.989183783531189,KB금융,0.0
1099,"사주조합,사외이사,KB,의결권,체이스뱅크,자사주,이사회,지분율,조합원,서울대학교,류영재,윤순진,KB금융,서스틴베스틴,KB금융지주",Governance,0.9907286167144777,KB금융,0.9971866011619568
1100,"연구소,만족도,보고서,KB,6대,장기간,서울,광역시,3개월,세종시,만족감,가구씩,15만,한국,192만,221만,70세,증가세,KB금융,KB금융경영연구소,617만,가구,남성,여성,의향,전망,의지,지역,전국,금융,생활,구입,혼자,대상,방식,정착,경기,주택",Social,0.9867525100708008,KB금융,0.9781379699707032
1101,"이사회,사외이사,더불어민주당,위원장,KB금융,KB,ESG,박홍배,자문사,서울대,민병덕,류영재",Governance,0.9899823069572448,KB금융,0.8237207531929016
1102,"이사회,사외이사,전문가,사주조합,ESG,KB금융,후보군,위원회,주주총회,KB,주주제안,류영재,서울대,이사제,서스틴베스트,노조추천이사제,탈석탄금융,구조원,한국기업지배구조원,한국,판가름,KB금융지주",Governance,0.9915494918823242,KB금융,0.9998855590820312
1103,"이사회,KB금융,ESG,위원장,문재인,사외이사,이사제,전문가,의결권,지배구조,표대결,박홍배,KB,자문사",Governance,0.992237150669098,KB금융,0.9983068704605104
1104,"ESG,시상식,한국,관계자,지배구조,KB,KCGS,지배구조평가,구조원,ESG경영,위원회,통합등급,ESG우수기업,KB금융지주,ESG위원회,KB금융,ESG평가,기업,금융,선정,회사,지배,창출,등급,결과,구조,우수,연속,평가,경영",Governance,0.992708146572113,KB금융,1.9997768402099607
1105,"ESG,시상식,KB,한국기업지배구조원,관계자,지배구조,저탄소,윤종규,금융회사,KCGS,지배구조평가,한국,50조,KB금융,사내이사,통합등급,배출량,20조,이사회,위원회,구조원",Governance,0.9909837245941162,KB금융,1.9942938089370728
1106,"ESG,최우수기업,금융사,이사회,시상식,KB금융,우수기업,지배구조,한국경영인증원,위원회,1위,지배구조평가,KCGS,한국,KB,사내이사,ESG위원회,글로벌스탠더드경영대상,ESG경영,윤종규,KB금융그룹",Governance,0.9931060671806335,KB금융,2.0
1109,"계열사,국민은행장,KB,국민은행,허인,은행장,KB금융,리딩뱅크,이동철,박정림,경영성과,위원회,양종희,수성,관계자,윤종규,후보자,리딩",Governance,0.986949384212494,KB금융,0.9831427931785583
1112,"계열사,국민은행장,은행장,국민은행,허인,KB,경영성과,위원회,리딩뱅크,KB금융,관계자,윤종규,계열사대표이사후보추천위원회,우리은행,경쟁사들,경쟁사,신한,지배구조,위기관리,차세대,후보자군,코로나19",Governance,0.9940624833106996,KB금융,1.999910831451416
1116,"콜옵션,KB,000억,000억,ESG,KB금융,000억,지주사,350억,원어치,000억,속도감,친환경,KB금융지주,관계자,위원회,650억,지배구조,금융지원,WAY,GREEN,ESG위원회,발행,금융,채권,모집,사회,추진,투명,확산,사업",Governance,0.9515167474746704,KB금융,0.9998844861984252
1119,"ESG,지배구조,구조원,윤종규,기업지배구조원,이사회,제일은행,위원회,한화생명,JB,SC제일은행,통합등급,KB금융,3개,시중은행,KB,SC,50조,감사기구,지속추진,배출량,사외이사,한국기업지배구조원,20조,7인,한화,스탠다드차타드",Governance,0.992272973060608,KB금융,1.5015075206756592
1120,"ESG,KB,한국,ESG경영,관계자,KB금융,위원회,지배구조,금융그룹,구조원,지배구조평가,국민은행,50조,저탄소,통합등급,배출량,선제적,ESG위원회,윤종규,20조,탄소배출량,속도감",Governance,0.5520945191383362,KB금융,0.9951865077018738
1121,"ESG,KB,블룸버그,KB금융,관계자,ESG경영,구조원,다우존스,KB금융그룹,한국기업지배구조원,섹터,아너스,금융그룹,탄소정보공개프로젝트,50조,선제적,지주사,통합등급,국민은행,배출량,20조,계열사,위원회,솔선수범,탄소배출량,탈석탄,한국",Social,0.8652042746543884,KB금융,0.9994937181472778
1122,"ESG,윤종규,KB금융,ESG경영,KB,관계자,위원회,지배구조,KB금융그룹,금융그룹,계열사,ESG위원회,탈석탄,한국,구조원,한국기업지배구조원,지배구조평가,금융사,솔선수범,금융,그룹,기업,등급",Governance,0.9898219108581544,KB금융,0.9995834231376648
1123,"ESG,ESG경영,위원회,KB,윤종규,관계자,한국기업지배구조원,지배구조,KB금융지주,KB금융,한국,금융그룹,ESG위원회,금융사,계열사,탈석탄,구조원,솔선수범,금융,평가,기업,등급,그룹,경영,이사,유일",Governance,0.993090569972992,KB금융,0.990339457988739
1124,"ESG,KB,KB금융,ESG경영,관계자,금융사,한국,위원회,지배구조,구조원,지배구조평가,금융그룹,50조,배출량,윤종규,ESG위원회,20조,통합등급,탄소배출량,탈석탄,계열사,속도감,기업지배구조원",Governance,0.9911563396453856,KB금융,0.979052186012268
1126,"ESG,BOND,KB,지속가능채권,KB금융,금융그룹,신종자본증권,ESG채권,관계자,700억,관리체계,그린웨이,지속가능,발전소,지배구조",Governance,0.986247181892395,KB금융,1.9999914169311523
1127,"ESG,신종자본증권,지속가능채권,금융그룹,관계자,ESG채권,친환경,관리체계,KB,KB금융지주,지주사,지배구조,딜로이트,선제적,금융지원,BOND,KB금융,솔선수범,SUSTAINABILITY,금융,발행,원화,채권,실천",Governance,0.7669209837913513,KB금융,0.985545814037323
1130,"ESG,신종자본증권,관계자,KB금융,KB,2700억,지배구조,발전소,지주사,친환경,탈석탄,채권인수,딜로이트,금융지원,관리체계,GOVERNANCE,ESG채권,ENVIRONMENT,SOCIAL,KB금융그룹,채권,발행,금융,자본",Governance,0.9548194408416748,KB금융,0.9999641180038452
1131,"ESG,사외이사,전문가,이사회,KB,KB금융,위원회,사주조합,서울대,KB금융지주,변호사,만큼,노동조합,윤순진,계열사,오규택,윤종규,금융권,ESG위원회,중앙대,구성원,류영재",Governance,0.9888179898262024,KB금융,0.9998915195465088
1132,"KB,온라인,일자리,구직자,KB굿잡,KB금융,취업박람회,박람회,굿잡,작성법,비대면",Social,0.975440263748169,KB금융,1.9996498823165896
1133,"여의도,사주조합,주주제안서,이사회,지배구조,KB,윤순진,류영재,서울대,제안서,사무국,서스틴베스트,전문가,ESG,6개월,임직원,1만,발행주식,의결권,지속가능,위임장,임직원들,234만,금융회사,대학원,주주총회,주주제안,ESG경영,KB금융,조합,주주,금융,후보,추천,동의",Governance,0.9918338060379028,KB금융,0.9999197721481324
